id,name,wilayah,kecamatan,kelurahan,jenis_tps,latitude,longitude,alamat
226,TPS RUSUN SINDANG,Jakarta Utara,Koja,KOJA,TIPE 2,-6.112161,106.898147,"fasilitas hanya kontainer, tidak ada gerobak sampah, seminggu 2-3x pengangkutan"
971,Poll Gerobak RW 01,Jakarta Barat,Taman Sari,MANGGA BESAR,TIPE 4,-6.140077,106.820221, 
7899,Lintas_CILANDAK BARAT,Jakarta Selatan,Cilandak,Tidak Diketahui,Lintas,-6.28368288011,106.795970618, 
705,TPS RW. 14 Komplek Rumah Dinas Kemenkumham RI,Jakarta Timur,Jatinegara,Tidak Diketahui,TIPE 4,-6.216345,106.88636,pengangkutan seminggu 2x
284,Pool Gerobak Rw 10 Manggarai selatan (Transit),Jakarta Selatan,Tebet,Tidak Diketahui,TIPE 4,-6.216435,106.845744,Pengangkutan seminggu 3x
801,Perumahan golf,Jakarta Timur,Pulogadung,Tidak Diketahui,TIPE 3,-6.20383,106.874046, 
225,TPS PASAR SINDANG,Jakarta Utara,Koja,KOJA,TIPE 2,-6.111442,106.897098,"fasilitas hanya kontainer, tidak ada gerobak sampah"
1024,TPS Abadi,Jakarta Timur,Duren Sawit,DUREN SAWIT,TIPE 4,-6.22721560365,106.908189694,"pengangkutan seminggu 3x senin, kamis, sabtu"
463,TPS Rw 12,Jakarta Pusat,Gambir,DURI PULO,TIPE 4,-6.16190619688,106.8016369,"Lps berada dismping Rel kereta, mohon untuk di evaluasi. pengangutan setiap hari"
7906,Lintas_PEGANGSAAN DUA,Jakarta Utara,Kelapa Gading,CILINCING,Lintas,-6.14869382641,106.915130039, 
334,TPS RW. 008 Simprug Kel. Grogol Selatan,Jakarta Selatan,Kebayoran Lama,Tidak Diketahui,TIPE 3,-6.227754,106.791015,1
328,TPS RW. 12 Kel. Grogol Utara,Jakarta Selatan,Kebayoran Lama,GROGOL UTARA,TIPE 3,-6.22119251975,106.78732639,1
550,Samtama Rw. 06 Kel. kebon Kosong,Jakarta Pusat,Kemayoran,KEBON KOSONG,TIPE 4,-6.157459,106.854236,"Tidak Ada Fasilitas, Warga Langsung membuang Sampahnya ke KDO setiap hari Selasa, Kamis, Sabtu, Minggu"
912,Villa kelapa dua,Jakarta Barat,Kebon Jeruk,KELAPA DUA,TIPE 2,-6.21621082905,106.764429884, 
752,Tps rw 5,Jakarta Timur,Kramatjati,KRAMATJATI,TIPE 4,-6.26922617064,106.871185323,"Pengangkutan 2x sebulan, tergantung telepon. Langsung ke TPS."
7912,Door to Door_CIKINI,Jakarta Pusat,Menteng,Tidak Diketahui,Door to Door,-6.18829972414,106.837714319, 
178,TPS DOOR TO DOOR RW 17,Jakarta Utara,Penjaringan,PLUIT,TIPE 4,-6.113617,106.783144, 
1281,Poll Grobak RW 06,Jakarta Barat,Taman Sari,KRUKUT,TIPE 4,-6.158841,106.81417, 
852,Pool gerobak RW. 09,Jakarta Barat,Grogol Petamburan,WIJAYA KUSUMAH,TIPE 4,-6.150549,106.777537,pelayanan mobil 2 titik 3 rw angkut setiap hari minggu libur
7916,Door to Door_MALAKA JAYA,Jakarta Timur,Duren Sawit,MALAKA JAYA,Door to Door,-6.21728722231,106.934814378, 
257,Bak beton rw 03/bak rt,Jakarta Utara,Cilincing,CILINCING,TIPE 4,-6.152937,106.93311,Truk seminggu 1 kali
220,TPS JALAN SULAWESI RW 01,Jakarta Utara,Koja,KOJA,TIPE 4,-6.111163,106.893424,Lokasi TPS yang di input merupakan lokasi terbaru di jalan sulawesi
312,TPS RW. 08 Pondok Pinang Jl.H Saikin,Jakarta Selatan,Kebayoran Lama,PONDOK PINANG,TIPE 3,-6.28421,106.7662,1
55,TPS 4 RW 14 Rawa Badak Utara,Jakarta Utara,Koja,RAWA BADAK UTARA,TIPE 4,-6.12502,106.894515, 
301,TPS Toji (Transit),Jakarta Selatan,Kebayoran Lama,KEBAYORAN LAMA UTARA,TIPE 4,-6.23958,106.78267,1
7922,Lintas_KUNINGAN TIMUR,Jakarta Selatan,Setiabudi,KUNINGAN TIMUR,Lintas,-6.22985628312,106.823925085, 
856,Joker full gerobak RW 01,Jakarta Barat,Grogol Petamburan,TANJUNG DUREN UTARA,TIPE 4,-6.16604611487,106.784799018,pengangkutan 2 hari sekali
586,Tps rw 13,Jakarta Timur,Cakung,CAKUNG TIMUR,TIPE 4,-6.192792,106.945055, 
357,TPS Perumahan Karinda Indah,Jakarta Selatan,Cilandak,Tidak Diketahui,TIPE 3,-6.3080412504,106.782484293,Kondisi tps berada di dalam komplek. Bukan dustbin tapi kontainer.
1288,Transit gerobak,Jakarta Selatan,Setiabudi,KUNINGAN TIMUR,TIPE 4,-6.230557,106.825937, 
50,TPS RW. 012 Sindang Terusan,Jakarta Utara,Koja,TUGU UTARA,TIPE 4,-6.115977,106.896016, 
631,Asrama palad TNI AD 1,Jakarta Timur,Cakung,Tidak Diketahui,TIPE 4,-6.18296,106.929073, 
608,Bak mawar,Jakarta Timur,Cakung,RAWATERATE,TIPE 4,-6.18998906931,106.923380655, 
134,TPS RW 15,Jakarta Utara,Tanjung Priok,Tidak Diketahui,TIPE 4,-6.13481332257,106.871439053,Tipper datang 2 hari sekali
195,TPS FULL KONTAINER RW 02,Jakarta Utara,Penjaringan,Tidak Diketahui,TIPE 3,-6.137939,106.770034, 
1089,Tps Rw 003 Bawah Jembatan,Jakarta Timur,Makasar,KEBON PALA,TIPE 3,-6.262777,106.87363,Pengangkutan sampah 1 kali seminggu
1335,Jl. Nangka dalam,Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 4,-6.301564,106.848919,Truk datang 3x dalam seminggu
1331,Jl radio,Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 4,-6.348593,106.811564,pengamgkutan 2x seminggu
7935,Door to Door_JELAMBAR BARU,Jakarta Barat,Grogol Petamburan,Tidak Diketahui,Door to Door,-6.15441471419,106.79306808, 
675,TPS RT.04 RW.05 NO.95,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.313565,106.911993,1 minggu 3x
7937,Lintas_SRENGSENG,Jakarta Barat,Kembangan,KELAPA DUA,Lintas,-6.21353167044,106.76203667, 
1302,TPS RT 6 RW 2,Jakarta Timur,Kramatjati,KRAMATJATI,TIPE 4,-6.26501644523,106.869367585,Truk tiga minggu sekali untuk ritasinya. Sekali angkut tonase 2 setengah ton.
7939,Lintas_PASAR BARU,Jakarta Pusat,Sawah Besar,Tidak Diketahui,Lintas,-6.17114888079,106.836751049, 
594,Bak masjid,Jakarta Timur,Cakung,RAWATERATE,TIPE 4,-6.188061,106.923156, 
678,TPS RT.05 RW.05,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.311436,106.913453,1 minggu 3x
610,Bak cery,Jakarta Timur,Cakung,RAWATERATE,TIPE 4,-6.190498,106.923189, 
390,TPS Komp. Polri RW. 006,Jakarta Selatan,Pesanggrahan,ULUJAMI,TIPE 3,-6.24912155,106.7619249,0
576,3R GBK,Jakarta Pusat,Tanah Abang,Tidak Diketahui,TIPE 3R,-6.21414158098,106.803878034, 
136,Rw16,Jakarta Utara,Pademangan,PADEMANGAN BARAT,TIPE 3,-6.13023667794,106.838944898,sebagian sampah masuk menggunakan germor/getobak warga
1269,TPS RW 14 Pegadungan,Jakarta Barat,Kalideres,PEGADUNGAN,TIPE 4,-6.140367,106.698424,Seminggu 1 Kali Pengangkutan Sampah
565,RSKK,Jakarta Pusat,Tanah Abang,KEBON KACANG,TIPE 3,-6.188,106.822165,angkut 5x seminggu
703,TPS Rw 05,Jakarta Timur,Jatinegara,CIPINANG CEMPEDAK,TIPE 4,-6.2206,106.880997,diangkut seminggu sekali
24,Rusun pengadegan,Jakarta Selatan,Pancoran,Tidak Diketahui,TIPE 3,-6.250683,106.861495,Seminggu 1x pengangkutan
519,Rusun Benhil 1,Jakarta Pusat,Tanah Abang,BENDUNGAN HILIR,TIPE 4,-6.202101,106.805608,Pengangkutan sebulan sekali 4 ton
249,Bak 3,Jakarta Utara,Cilincing,CILINCING,TIPE 4,-6.10012136013,106.935795351, 
422,PD Pasar Jaya Lenteng Agung,Jakarta Selatan,Jagakarsa,JAGAKARSA,TIPE 2,-6.331488,106.83321,Pengangkutan sampah dilakukan seminggu 2x
1077,Bak Sentiong,Jakarta Timur,Ciracas,SUSUKAN,TIPE 4,-6.304269,106.868979,di angkut per sebulan sekali
216,TPS RW 02 Door to Door,Jakarta Utara,Koja,TUGU UTARA,TIPE 4,-6.128605,106.911935, 
1069,TPS 3R Ciracas RW.9 RT.1 - RDF Plant,Jakarta Timur,Ciracas,CIRACAS,TIPE 3R,-6.31721092705,106.87535196,Pengolahan Sampah Rdf Plant
89,TPS Bak Sosro,Jakarta Utara,Tanjung Priok,SUMUR BATU,TIPE 4,-6.16068830311,106.872926357, 
213,TPS LINTAS SIMPANG 5 RW 13 DOOR TO DOOR,Jakarta Utara,Koja,TUGU UTARA,TIPE 4,-6.128462,106.917768,"TIDAK ADA FASILITAS, SAMPAH HANYA TERKUMPUL DI PINGIR JALAN LALU DIANGKUT TRUK TRIPPER KECIL"
496,TPS Pramuka Jaya Sari,Jakarta Pusat,Cempaka Putih,PASEBAN,TIPE 4,-6.195743,106.858163,Pinggir Jalan
866,TPS RW 16 Kalideres,Jakarta Barat,Kalideres,Tidak Diketahui,TIPE 1,-6.145853,106.698118, 
806,Tps rusunawa,Jakarta Timur,Pulogadung,KLENDER,TIPE 4,-6.212768,106.899852,terdapat 10 bak ukuran 2 meter
7961,Door to Door_MENTENG,Jakarta Pusat,Menteng,Tidak Diketahui,Door to Door,-6.1974936127,106.828556527, 
7962,Door to Door_MALAKA SARI,Jakarta Timur,Duren Sawit,Tidak Diketahui,Door to Door,-6.21668913809,106.92721185, 
1243,TPS RW 12,Jakarta Barat,Kalideres,Tidak Diketahui,TIPE 2,-6.118857,106.723524,2 hari sekali
1209,TPS Full Gerobak RW. 02,Jakarta Barat,Grogol Petamburan,JELAMBAR,TIPE 4,-6.15865066704,106.78044832,pengangkutan selasa kamis sabtu
189,TPS RUSUN KAPUK MUARA,Jakarta Utara,Penjaringan,Tidak Diketahui,TIPE 1,-6.135,106.762778, 
1315,Jl. Sadar Bawah,Jakarta Selatan,Jagakarsa,CIGANJUR,TIPE 4,-6.34186,106.810823,Operasional Kegiatan Pelayanan Pengangkutan Sampah dilakukan seminggu 2x
633,Container (Kolong tol pemukiman padat),Jakarta Timur,Cakung,Tidak Diketahui,TIPE 2,-6.183612,106.938294, 
234,TPS PASAR ULAR RW. 05,Jakarta Utara,Koja,RAWA BADAK UTARA,TIPE 4,-6.12870828,106.89486438,sampah liar dipinggir Jl. Inspeksi Kali Sunter
1249,TPS DOR TO DOR RW 1,Jakarta Barat,Cengkareng,Tidak Diketahui,TIPE 4,-6.153599,106.731047, 
290,Blue bird,Jakarta Selatan,Mampang Prapatan,Tidak Diketahui,TIPE 2,-6.248229,106.823974,Seminggu 3x
190,TPS RW 03,Jakarta Utara,Penjaringan,PLUIT,TIPE 2,-6.132778,106.763611,sebagian sampah masuk menggunakan germor/gerobak warga
663,Container TPS RW.18,Jakarta Timur,Cakung,PENGGILINGAN,TIPE 1,-6.200866,106.9386861,Pengangakutan 3 - 4 kali dalam seminggu
1125,TPS RW 12 Rajawali,Jakarta Timur,Makasar,HALIM PERDANA KUSUMA,TIPE 3,-6.253254,106.892646,Truk datang seminggu 1x
7974,Door To Door_JATINEGARA,Jakarta Timur,Cakung,Tidak Diketahui,Door to Door,-6.20288322773,106.916935754, 
558,TPS Zamrud (Transit),Jakarta Pusat,Kemayoran,SUMUR BATU,TIPE 4,-6.160739,106.870084,Truk datang Seminggu 3x
261,bak beton bidara,Jakarta Utara,Cilincing,Tidak Diketahui,TIPE 4,-6.10725,106.961665,fasilitas Tps dengan bak beton. dan pengangkutan dengan kendaraan gerobak motor LH
1007,Pasar Inpres jembatan besi,Jakarta Barat,Tambora,JEMBATAN BESI,TIPE 2,-6.15007,106.797625,pengangkutan 2 hari sekali
1144,kavling 3,Jakarta Timur,Ciracas,RAMBUTAN,TIPE 2,-6.3023433,106.8747854,setiap hari
1316,Jl. Kramat Babakan,Jakarta Selatan,Jagakarsa,JAGAKARSA,TIPE 4,-6.331323,106.831788,Operasional kegiatan pengangkutan sampah dilakukan seminggu 6x
7980,Lintas_JATINEGARA,Jakarta Timur,Cakung,JATINEGARA,Lintas,-6.19436887265,106.908721613, 
1081,TPS Jl. Hanafi RW03,Jakarta Timur,Ciracas,CIRACAS,TIPE 4,-6.31781418254,106.879825075,"truk datang seminggu 2x, warga langsung buang 1 hari sebelum pengangkutan"
1276,Lintas Jalur Pesanggrahan,Jakarta Barat,Kembangan,Tidak Diketahui,TIPE 4,-6.18977209655,106.755657512, 
1124,TPS RW 11 Rajawali,Jakarta Timur,Makasar,HALIM PERDANA KUSUMA,TIPE 4,-6.256661,106.890715,Truk datang sebulan 1x
311,TPS RW. 01 Pondok Pinang Jl.Jati Indah,Jakarta Selatan,Kebayoran Lama,PONDOK PINANG,TIPE 3,-6.25971,106.7727,1
972,Pool gerobak rw 01,Jakarta Barat,Taman Sari,GLODOK,TIPE 4,-6.142454,106.813908,Truk Dateng 1 Minggu 6x
851,full Rw 11,Jakarta Barat,Grogol Petamburan,JELAMBAR,TIPE 4,-6.159784,106.785711,Warganya sampahnya kadang banyak kadang dikit angkut selasa kamis sabtu
289,Pool gerobak rasamala raya (Transit),Jakarta Selatan,Tebet,Tidak Diketahui,TIPE 4,-6.237113,106.840422,Pengangkutan 2x seminggu
978,RW 08,Jakarta Barat,Taman Sari,TAMAN SARI,TIPE 2,-6.159153,106.824207,DIANGKUT SETIAP 3X SEHARI
865,TPS RW 10 kamal,Jakarta Barat,Kalideres,Tidak Diketahui,TIPE 2,-6.117067,106.700492, 
86,TPS RW 08,Jakarta Utara,Tanjung Priok,Tidak Diketahui,TIPE 1,-6.13755884234,106.857593599, 
385,TPS RW. 004 IKPN,Jakarta Selatan,Pesanggrahan,BINTARO,TIPE 3,-6.2612927691,106.771278055,0
1346,Poll Gerobak jl. Masjid 3,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.323866,106.891803, 
632,Asrama palad TNI AD 2,Jakarta Timur,Cakung,CAKUNG BARAT,TIPE 4,-6.181782,106.933096, 
733,TPS Pedati,Jakarta Timur,Kramatjati,TENGAH,TIPE 2,-6.2992569,106.8697565,pengangkutan 3 hari sekali
590,Bak ocit,Jakarta Timur,Cakung,RAWATERATE,TIPE 4,-6.18727860427,106.923226847, 
597,Komarudin rw 03,Jakarta Timur,Cakung,CAKUNG BARAT,TIPE 4,-6.189979,106.942946, 
26,MBAU,Jakarta Selatan,Pancoran,PANCORAN,TIPE 1,-6.24567,106.838785, 
1157,TPS Sekolah Sudirman,Jakarta Timur,Pasar Rebo,CIJANTUNG,TIPE 2,-6.314888,106.862732,Pengangkutan Sampah Container di Area Sekolah dan pengangkutan seminggu 1x/2x sesuai kebutuhan
245,Rawa malang,Jakarta Utara,Cilincing,Tidak Diketahui,TIPE 1,-6.1228,106.9406, 
1190,Komplek Telsa Lapan,Jakarta Timur,Pasar Rebo,PEKAYON,TIPE 2,-6.34382018029,106.859366146,Seminggu 1 kali
264,Tps PD pasar sukapura,Jakarta Utara,Cilincing,CILINCING,TIPE 3,-6.141144,106.922129,Pengangkutan rutin tiap hari
32,BPK pengadegan,Jakarta Selatan,Pancoran,CAWANG,TIPE 3,-6.2551260399,106.85866511, 
751,TPS Mayor Jendral Sutoyo,Jakarta Timur,Kramatjati,KEBON PALA,TIPE 4,-6.251885,106.87261,pengangkutan setiap hari
1227,TPS RW 04 Kebon Melati Pool Gerobak,Jakarta Pusat,Tanah Abang,KEBON MELATI,TIPE 4,-6.20100201297,106.818051824,angkut setiap hari
1104,Tps Rw 004 Borobudur,Jakarta Timur,Makasar,CIPINANG MELAYU,TIPE 3,-6.2424395861,106.896759573,Pengangkutan sampah 2 hari sekali tergantung pada kondisi bak container
963,RW. 06,Jakarta Barat,Taman Sari,PINANGSIA,TIPE 4,-6.134893,106.816152,VOL SAMPAH PERHARI 0.916 KG
765,TPS RT 011/ RW 03 Kel. Kebon Manggis,Jakarta Timur,Matraman,KEBON MANGGIS,TIPE 4,-6.20598,106.85113,Truk datang setiap sebulan 1x
91,TPS Bak Honda,Jakarta Pusat,Kemayoran,SUMUR BATU,TIPE 4,-6.16288,106.875753, 
135,Arhanud Lintas,Jakarta Utara,Tanjung Priok,Tidak Diketahui,TIPE 3,-6.113334,106.886364,Truk datang seminggu 3x
1297,TPS RW 05,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.32061411951,106.902875849, 
1028,TPS RW 09 Pondok Kopi,Jakarta Timur,Duren Sawit,PONDOK KOPI,TIPE 1,-6.2180283938,106.940293647,Truk datang seminggu 2x
1284,TPS RW 01,Jakarta Barat,Taman Sari,MAPHAR,TIPE 4,-6.159715,106.824553, 
1310,BBD ( WR ),Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 3,-6.337396,106.811971,Operional Kegiatan Pelayanan Pengangkutan Sampah Wajib Retribusi dilakukan seminggu 2x
857,Full gerobak Rw 04,Jakarta Barat,Grogol Petamburan,Tidak Diketahui,TIPE 3,-6.163642,106.788399,pengangkutan setiap hari minggu libur
569,Rusun karet baru,Jakarta Pusat,Tanah Abang,KARET TENGSIN,TIPE 4,-6.205492,106.810543, 
104,TPS  RW 18,Jakarta Utara,Tanjung Priok,Tidak Diketahui,TIPE 4,-6.13861,106.86336,Pinggir Jalan
696,Bina Asri Nusantara,Jakarta Timur,Cipayung,BAMBU APUS,TIPE 1,-6.301678,106.908315,"SD pakai Pick-Up (1) (1 rit) tidak tiap hari, SMP Gerobak (1), setiap hari pengangkutan"
318,TPS Komplek PU,Jakarta Selatan,Kebayoran Lama,PONDOK PINANG,TIPE 3,-6.286700318,106.772670715,1
1241,Rw 15,Jakarta Barat,Cengkareng,CENGKARENG BARAT,TIPE 1,-6.149578,106.728634,Seminggu 3x
545,LPS RW 07,Jakarta Pusat,Tanah Abang,KARET TENGSIN,TIPE 3,-6.204762,106.810903, 
433,Rw 04 Kel Senen,Jakarta Pusat,Senen,BUNGUR,TIPE 3,-6.1712033,106.84292693, 
449,Tps rw10 Menteng tenggulun,Jakarta Pusat,Menteng,MENTENG,TIPE 2,-6.207421,106.843524,1 Tiper Kecil datang setiap hari
8023,Lintas_PLUIT,Jakarta Utara,Penjaringan,Tidak Diketahui,Lintas,-6.11697796316,106.780551314, 
254,Bak tugu,Jakarta Utara,Cilincing,CILINCING,TIPE 2,-6.12223,106.926835,0
386,TPS RW. 010 Bintaro,Jakarta Selatan,Pesanggrahan,BINTARO,TIPE 3,-6.25546301,106.7652643,0
149,RW 03,Jakarta Utara,Pademangan,PADEMANGAN BARAT,TIPE 2,-6.139677,106.835194,sebagian sampah masuk menggunakan germor/getobak warga
43,Pool container RW 04 karsem,Jakarta Selatan,Setiabudi,KARET SEMANGGI,TIPE 2,-6.218523,106.819329,Sampah di buang 3x seminggu
753,TPS RW 06,Jakarta Timur,Kramatjati,DUKUH,TIPE 2,-6.295813,106.875879,Pengangkutan setiap 2 hari 1x
376,TPS RW. 008 Pesanggrahan (Door to Door),Jakarta Selatan,Pesanggrahan,PESANGGRAHAN,TIPE 4,-6.26512321,106.7562971,0
1156,TPS Door To Door pondok baru,Jakarta Timur,Pasar Rebo,Tidak Diketahui,TIPE 4,-6.32768658,106.85788198,pengangkutan sampah 2 minggu sekali dengan sistem door to door
256,Tps gaya motor,Jakarta Utara,Cilincing,CILINCING,TIPE 4,-6.106087,106.930762, 
1172,BRIGIF KALISARI,Jakarta Timur,Pasar Rebo,KALISARI,TIPE 4,-6.336388,106.86227,Pengangkutanseminggu 3x
